schema_version,timestamp_ms,session_id,config_id,vesc_vin_V,vesc_battery_A,vesc_motor_A,vesc_duty,vesc_erpm,vesc_mosfet_C,vesc_motor_or_safety_ntc_C,pack1_C,pack2_C,pack3_C,pack4_C,pack5_C,pack6_C,enclosure_C,water_adc,water_alarm,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,amp_hours,watt_hours,fault_code,remote_ok,sd_ok,gps_lat,gps_lon,gps_speed_mps,gps_course_deg,gps_fix_quality,sim_state,scenario
1.0.0,151100,2026-08-14-001,FOIL_002,48.717740,15.412019,19.265023,0.817746,44920.036997,25.949314,23.473083,22.500292,22.327836,22.495355,25.903508,22.448359,22.454212,22.252311,3861.355994,False,-0.028544,0.048650,0.991594,21.611591,-0.959510,12.478581,0.617537,29.926559,0,True,True,40.556553,-105.156776,6.519069,52.616286,2,FOILING,Pack 4 thermal anomaly
1.0.0,151200,2026-08-14-001,FOIL_002,48.742892,14.902943,18.628679,0.855094,46756.879130,25.925696,23.473401,22.485947,22.447321,22.407250,25.795674,22.567878,22.444398,22.252481,3863.763269,False,0.047469,0.017764,0.940052,-9.489438,6.058328,2.851052,0.617951,29.946737,0,True,True,40.556557,-105.156770,6.816549,52.611925,2,FOILING,Pack 4 thermal anomaly
1.0.0,151300,2026-08-14-001,FOIL_002,48.762228,14.510575,18.138218,0.805960,44283.043304,25.907639,23.473712,22.370495,22.400271,22.252613,25.788739,22.501263,22.566264,22.252647,3865.873399,False,-0.028657,0.043262,0.986646,0.122161,1.881742,0.519816,0.618354,29.966392,0,True,True,40.556560,-105.156764,6.419593,52.607539,2,FOILING,Pack 4 thermal anomaly
1.0.0,151400,2026-08-14-001,FOIL_002,48.758282,14.582843,18.228554,0.791824,43590.862670,25.911896,23.474024,22.441616,22.470142,22.443963,25.861880,22.418597,22.571515,22.252813,3844.688601,False,0.005544,0.013757,0.956376,10.266739,-0.057916,0.174913,0.618759,29.986142,0,True,True,40.556564,-105.156758,6.295362,52.603129,2,FOILING,Pack 4 thermal anomaly
1.0.0,151500,2026-08-14-001,FOIL_002,48.585191,18.040987,22.551233,0.810541,45567.498202,26.078362,23.474409,22.326726,22.396545,22.444860,25.847636,22.433226,22.468840,22.253018,3847.761865,False,-0.003476,0.079922,1.119697,-6.962026,16.453650,-9.252854,0.619260,30.010490,0,True,True,40.556567,-105.156751,6.581902,52.598694,2,FOILING,Pack 4 thermal anomaly
1.0.0,151600,2026-08-14-001,FOIL_002,48.769765,14.339441,17.924302,0.852512,45113.197443,25.901946,23.474716,22.507407,22.295986,22.364768,25.777464,22.549227,22.561768,22.253182,3839.594826,False,-0.038189,0.051591,0.948973,4.220979,9.509699,13.845259,0.619658,30.029916,0,True,True,40.556571,-105.156745,6.538866,52.594235,2,FOILING,Pack 4 thermal anomaly
1.0.0,151700,2026-08-14-001,FOIL_002,48.770133,14.325742,17.907178,0.790943,42735.720711,25.902060,23.475023,22.423085,22.347731,22.499844,26.006077,22.425386,22.505958,22.253346,3874.721457,False,0.066229,0.056167,1.023750,2.790790,5.737392,-8.044470,0.620056,30.049324,0,True,True,40.556574,-105.156739,6.201490,52.589752,2,FOILING,Pack 4 thermal anomaly
1.0.0,151800,2026-08-14-001,FOIL_002,48.689538,15.928692,19.910865,0.820759,44911.285187,25.979815,23.475364,22.446555,22.403556,22.440414,25.825878,22.487929,22.425651,22.253527,3834.668595,False,0.026753,0.074449,1.050398,15.347919,1.886498,-6.145853,0.620499,30.070867,0,True,True,40.556578,-105.156733,6.552670,52.585245,2,FOILING,Pack 4 thermal anomaly
1.0.0,151900,2026-08-14-001,FOIL_002,48.753994,14.634165,18.292706,0.773987,43560.467709,25.918523,23.475677,22.578389,22.567575,22.369811,25.866069,22.430839,22.482481,22.253694,3877.247294,False,0.001792,0.128721,1.006645,-11.382732,5.138011,8.032203,0.620905,30.090686,0,True,True,40.556581,-105.156727,6.346275,52.580713,2,FOILING,Pack 4 thermal anomaly
1.0.0,152000,2026-08-14-001,FOIL_002,48.761421,14.479548,18.099435,0.781760,43524.088765,25.911877,23.475987,22.320887,22.453180,22.361198,25.884218,22.463689,22.526649,22.253860,3885.269723,False,0.032237,0.013575,1.050807,3.805536,7.262115,-1.793121,0.621307,30.110298,0,True,True,40.556585,-105.156721,6.307791,52.576157,2,FOILING,Pack 4 thermal anomaly
1.0.0,152100,2026-08-14-001,FOIL_002,48.798550,13.733279,17.166599,0.771404,43568.783262,25.876744,23.476281,22.229703,22.414338,22.458727,25.830211,22.441374,22.610415,22.254017,3870.355202,False,-0.049565,-0.025811,0.984571,2.376902,16.313609,-2.902473,0.621689,30.128914,0,True,True,40.556588,-105.156715,6.299733,52.571576,2,FOILING,Pack 4 thermal anomaly
1.0.0,152200,2026-08-14-001,FOIL_002,48.776839,14.159665,17.699581,0.755728,42809.128460,25.898011,23.476585,22.458008,22.536530,22.309438,26.061471,22.624561,22.449778,22.254178,3899.912905,False,-0.018394,0.066395,1.021921,0.727662,-7.634061,-9.419393,0.622082,30.148099,0,True,True,40.556591,-105.156710,6.167320,52.566971,2,FOILING,Pack 4 thermal anomaly
1.0.0,152300,2026-08-14-001,FOIL_002,48.677237,16.142401,20.178001,0.769368,42568.217402,25.993989,23.476930,22.429079,22.435215,22.453754,25.852108,22.402666,22.356395,22.254362,3876.478361,False,-0.029745,0.044196,1.075972,15.881239,17.515582,-5.899980,0.622531,30.169926,0,True,True,40.556595,-105.156704,6.148958,52.562342,2,FOILING,Pack 4 thermal anomaly
1.0.0,152400,2026-08-14-001,FOIL_002,48.712885,15.422430,19.278038,0.792476,43353.753178,25.960329,23.477260,22.409224,22.473828,22.466919,25.986489,22.625746,22.392488,22.254538,3854.718361,False,0.062742,-0.032113,0.944424,-5.075982,-1.663126,19.699350,0.622959,30.190794,0,True,True,40.556598,-105.156698,6.322327,52.557688,2,FOILING,Pack 4 thermal anomaly
1.0.0,152500,2026-08-14-001,FOIL_002,48.750710,14.660403,18.325503,0.798733,44980.048666,25.924558,23.477573,22.441510,22.454827,22.421854,26.021783,22.536401,22.447633,22.254706,3876.625873,False,-0.008694,0.013669,1.016089,5.469911,-13.452054,2.248179,0.623366,30.210647,0,True,True,40.556602,-105.156692,6.526640,52.553011,2,FOILING,Pack 4 thermal anomaly
1.0.0,152600,2026-08-14-001,FOIL_002,48.706593,15.534818,19.418522,0.828172,46101.241775,25.967342,23.477906,22.272985,22.533778,22.336382,25.942650,22.405458,22.541931,22.254883,3873.432626,False,0.009722,-0.003183,0.957359,4.930066,-3.589838,7.992799,0.623798,30.231665,0,True,True,40.556605,-105.156686,6.629072,52.548309,2,FOILING,Pack 4 thermal anomaly
1.0.0,152700,2026-08-14-001,FOIL_002,48.706711,15.525578,19.406972,0.803248,44300.852672,25.967735,23.478238,22.374243,22.432163,22.443388,25.753356,22.503806,22.510012,22.255060,3850.934821,False,-0.002194,-0.001562,1.051161,14.699439,4.055414,-0.461641,0.624229,30.252671,0,True,True,40.556609,-105.156680,6.404969,52.543582,2,FOILING,Pack 4 thermal anomaly
1.0.0,152800,2026-08-14-001,FOIL_002,48.765398,14.347220,17.934025,0.769522,42877.367670,25.911962,23.478545,22.314858,22.504489,22.590008,25.938089,22.525264,22.466787,22.255224,3872.975916,False,0.048969,-0.021114,1.033695,-0.920539,-9.685930,-3.555236,0.624628,30.272106,0,True,True,40.556612,-105.156674,6.203830,52.538832,2,FOILING,Pack 4 thermal anomaly
1.0.0,152900,2026-08-14-001,FOIL_002,48.721285,15.221134,19.026418,0.811864,44561.598218,25.954732,23.478871,22.370246,22.440874,22.377598,25.876972,22.487324,22.394356,22.255398,3833.413377,False,-0.006558,0.090344,1.063309,0.821910,9.924410,0.488218,0.625050,30.292705,0,True,True,40.556616,-105.156668,6.479809,52.534057,2,FOILING,Pack 4 thermal anomaly
1.0.0,153000,2026-08-14-001,FOIL_002,48.785866,13.926210,17.407763,0.779686,42748.452695,25.893297,23.479169,22.361459,22.455359,22.393917,25.934306,22.494343,22.533879,22.255557,3856.000888,False,-0.038861,0.081652,1.026961,7.067873,2.186604,-5.991715,0.625437,30.311578,0,True,True,40.556619,-105.156662,6.207141,52.529257,2,FOILING,Pack 4 thermal anomaly
1.0.0,153100,2026-08-14-001,FOIL_002,48.770866,14.218927,17.773658,0.787139,43190.598652,25.908135,23.479473,22.310521,22.358223,22.452014,25.905426,22.515925,22.577943,22.255719,3831.960122,False,-0.050198,-0.040028,1.034908,-22.057885,-9.407483,-3.708805,0.625832,30.330841,0,True,True,40.556623,-105.156656,6.277117,52.524434,2,FOILING,Pack 4 thermal anomaly
1.0.0,153200,2026-08-14-001,FOIL_002,48.761785,14.393662,17.992078,0.815661,45154.082337,25.917307,23.479782,22.400736,22.411302,22.631042,25.806805,22.623856,22.492401,22.255884,3817.834077,False,-0.034345,-0.024010,0.948779,-0.139799,5.126006,0.913455,0.626232,30.350337,0,True,True,40.556626,-105.156650,6.491711,52.519586,2,FOILING,Pack 4 thermal anomaly
1.0.0,153300,2026-08-14-001,FOIL_002,48.770314,14.217239,17.771549,0.781734,42930.231293,25.909597,23.480086,22.232637,22.427991,22.492637,25.914696,22.536020,22.407543,22.256046,3856.127024,False,-0.004404,0.065855,1.012427,10.361913,2.924181,9.546127,0.626627,30.369597,0,True,True,40.556630,-105.156644,6.216958,52.514714,2,FOILING,Pack 4 thermal anomaly
1.0.0,153400,2026-08-14-001,FOIL_002,48.815527,13.310561,16.638202,0.836326,45760.813899,25.866703,23.480371,22.489220,22.276845,22.409862,25.789869,22.503270,22.362673,22.256198,3873.422370,False,0.018976,0.030929,0.912879,-5.259589,7.179615,-0.240194,0.626997,30.387646,0,True,True,40.556633,-105.156638,6.638395,52.509818,2,FOILING,Pack 4 thermal anomaly
1.0.0,153500,2026-08-14-001,FOIL_002,48.749562,14.618839,18.273549,0.766156,41307.690387,25.930396,23.480684,22.353499,22.369587,22.504920,25.936777,22.549059,22.436441,22.256365,3881.492256,False,0.036505,-0.010683,0.993354,2.987680,-1.247475,-2.945704,0.627403,30.407442,0,True,True,40.556637,-105.156632,5.981249,52.504898,2,FOILING,Pack 4 thermal anomaly
1.0.0,153600,2026-08-14-001,FOIL_002,48.689042,15.821185,19.776482,0.760766,43477.546285,25.988909,23.481023,22.398187,22.451030,22.416942,25.972005,22.561677,22.541638,22.256545,3880.032568,False,-0.018313,-0.003558,1.001108,7.669310,-0.187795,2.526830,0.627842,30.428840,0,True,True,40.556640,-105.156626,6.283812,52.499953,2,FOILING,Pack 4 thermal anomaly
1.0.0,153700,2026-08-14-001,FOIL_002,48.781023,13.978128,17.472661,0.798047,45260.266666,25.901217,23.481322,22.352767,22.412827,22.405489,25.890691,22.591073,22.443637,22.256705,3845.542950,False,0.006758,-0.067094,0.989724,3.352401,-3.637564,-10.282232,0.628231,30.447781,0,True,True,40.556644,-105.156620,6.540149,52.494984,2,FOILING,Pack 4 thermal anomaly
1.0.0,153800,2026-08-14-001,FOIL_002,48.773286,14.126107,17.657633,0.778092,43978.010330,25.909092,23.481625,22.332726,22.467277,22.396614,25.913827,22.391493,22.455489,22.256866,3879.273980,False,-0.005810,0.016095,1.009330,15.169850,-0.299448,-5.399249,0.628623,30.466919,0,True,True,40.556647,-105.156614,6.394484,52.489991,2,FOILING,Pack 4 thermal anomaly
1.0.0,153900,2026-08-14-001,FOIL_002,48.722299,15.137040,18.921300,0.832580,46716.050629,25.958447,23.481948,22.256734,22.385787,22.562039,25.948941,22.416741,22.512261,22.257039,3864.859536,False,-0.005096,-0.002788,1.040222,3.087388,4.964320,13.496370,0.629043,30.487406,0,True,True,40.556651,-105.156608,6.734114,52.484974,2,FOILING,Pack 4 thermal anomaly
1.0.0,154000,2026-08-14-001,FOIL_002,48.706097,15.454016,19.317520,0.791908,44010.689352,25.974478,23.482279,22.625147,22.432808,22.536168,25.860045,22.393406,22.633043,22.257215,3863.857529,False,0.044479,0.012387,0.928611,-5.422362,-4.502980,9.171043,0.629473,30.508314,0,True,True,40.556654,-105.156602,6.363709,52.479932,2,FOILING,Pack 4 thermal anomaly
1.0.0,154100,2026-08-14-001,FOIL_002,48.730705,14.955629,18.694536,0.758832,42460.815110,25.951382,23.482599,22.406215,22.478190,22.422605,26.014317,22.481890,22.507439,22.257386,3878.491082,False,-0.031538,-0.083728,1.033028,-1.112926,-6.680669,2.476528,0.629888,30.528558,0,True,True,40.556658,-105.156596,6.183790,52.474866,2,FOILING,Pack 4 thermal anomaly
1.0.0,154200,2026-08-14-001,FOIL_002,48.668649,16.189462,20.236828,0.775617,42674.909642,26.011380,23.482945,22.491393,22.456688,22.462401,25.737245,22.545848,22.330520,22.257571,3873.539868,False,0.115991,-0.011651,0.972639,2.663199,-17.145578,8.613989,0.630338,30.550445,0,True,True,40.556661,-105.156590,6.144581,52.469776,2,FOILING,Pack 4 thermal anomaly
1.0.0,154300,2026-08-14-001,FOIL_002,48.693639,15.682385,19.602981,0.796003,44660.514102,25.987942,23.483280,22.414891,22.456274,22.367177,25.971169,22.393025,22.475290,22.257749,3856.780503,False,0.006641,0.043077,0.955593,-26.729034,1.879328,-2.263719,0.630773,30.571657,0,True,True,40.556665,-105.156584,6.486087,52.464662,2,FOILING,Pack 4 thermal anomaly
1.0.0,154400,2026-08-14-001,FOIL_002,48.715517,15.238183,19.047729,0.822246,45800.622532,25.967472,23.483606,22.382051,22.323330,22.559819,26.001681,22.474188,22.507230,22.257923,3876.672113,False,0.011651,0.064829,0.967702,-23.522767,-15.009607,-11.504358,0.631197,30.592278,0,True,True,40.556668,-105.156578,6.644759,52.459524,2,FOILING,Pack 4 thermal anomaly
1.0.0,154500,2026-08-14-001,FOIL_002,48.843095,12.689586,15.861982,0.747670,42081.632924,25.845624,23.483878,22.319348,22.367842,22.337572,25.700166,22.484952,22.621204,22.258068,3853.184302,False,-0.073458,-0.006205,0.939114,-0.315055,3.191375,-17.815542,0.631549,30.609494,0,True,True,40.556672,-105.156572,6.078240,52.454362,2,FOILING,Pack 4 thermal anomaly
1.0.0,154600,2026-08-14-001,FOIL_002,48.749891,14.539627,18.174534,0.795133,44695.596063,25.935419,23.484190,22.282949,22.368595,22.442855,25.972820,22.487681,22.472489,22.258234,3863.860904,False,-0.061336,-0.053047,1.017420,13.928827,12.775986,6.432184,0.631953,30.629183,0,True,True,40.556675,-105.156566,6.474229,52.449175,2,FOILING,Pack 4 thermal anomaly
1.0.0,154700,2026-08-14-001,FOIL_002,48.694071,15.647927,19.559909,0.816595,45878.992215,25.989423,23.484524,22.385752,22.338580,22.361328,25.701308,22.564271,22.486402,22.258413,3851.063398,False,-0.046293,0.064632,1.014590,13.541104,10.223677,-7.652866,0.632388,30.650349,0,True,True,40.556679,-105.156560,6.644571,52.443964,2,FOILING,Pack 4 thermal anomaly
1.0.0,154800,2026-08-14-001,FOIL_002,48.697807,15.566291,19.457864,0.805718,44445.057498,25.986349,23.484857,22.336029,22.276901,22.326880,25.881974,22.375188,22.447361,22.258590,3867.835045,False,-0.020051,-0.077807,1.050230,8.850720,2.326552,-5.985513,0.632820,30.671406,0,True,True,40.556682,-105.156554,6.458274,52.438729,2,FOILING,Pack 4 thermal anomaly
1.0.0,154900,2026-08-14-001,FOIL_002,48.734438,14.827688,18.534610,0.755163,42379.597918,25.951728,23.485174,22.412477,22.610480,22.413629,25.904984,22.576560,22.553833,22.258760,3831.858100,False,0.055094,0.104879,0.915072,-0.510599,-3.827208,-12.366886,0.633232,30.691478,0,True,True,40.556686,-105.156548,6.146264,52.433470,2,FOILING,Pack 4 thermal anomaly
1.0.0,155000,2026-08-14-001,FOIL_002,48.713435,15.240504,19.050630,0.762186,43767.549031,25.972352,23.485500,22.537254,22.551637,22.368635,25.933160,22.457826,22.378055,22.258934,3839.913634,False,0.007294,0.002496,1.063787,18.114687,3.613318,7.964355,0.633655,30.712101,0,True,True,40.556689,-105.156542,6.338485,52.428187,2,FOILING,Pack 4 thermal anomaly
1.0.0,155100,2026-08-14-001,FOIL_002,48.653248,16.437594,20.546993,0.778171,43893.990999,26.030566,23.485852,22.371246,22.306388,22.478364,25.975423,22.373727,22.497049,22.259121,3861.392070,False,0.040344,-0.018098,1.052910,-3.273233,9.436683,5.983632,0.634112,30.734316,0,True,True,40.556693,-105.156536,6.342447,52.422880,2,FOILING,Pack 4 thermal anomaly
1.0.0,155200,2026-08-14-001,FOIL_002,48.840010,12.704470,15.880588,0.804860,42478.491753,25.852001,23.486124,22.293752,22.503527,22.413978,25.861872,22.478561,22.588990,22.259266,3850.928226,False,0.021166,-0.005342,1.006404,3.025825,-3.975298,17.167290,0.634465,30.751552,0,True,True,40.556696,-105.156530,6.155094,52.417549,2,FOILING,Pack 4 thermal anomaly
1.0.0,155300,2026-08-14-001,FOIL_002,48.781194,13.869116,17.336395,0.818864,43674.762571,25.908819,23.486421,22.278571,22.434037,22.432889,26.036064,22.503040,22.488807,22.259425,3876.483673,False,-0.045430,-0.065620,0.954260,14.639757,-7.443292,8.106585,0.634850,30.770345,0,True,True,40.556699,-105.156524,6.306884,52.412193,2,FOILING,Pack 4 thermal anomaly
1.0.0,155400,2026-08-14-001,FOIL_002,48.781724,13.852394,17.315492,0.876149,46553.190605,25.908762,23.486718,22.374664,22.454966,22.443846,25.894714,22.403423,22.450333,22.259583,3851.882942,False,0.084484,0.061254,0.978695,7.052130,0.012547,13.958776,0.635235,30.789116,0,True,True,40.556703,-105.156518,6.744603,52.406814,2,FOILING,Pack 4 thermal anomaly
1.0.0,155500,2026-08-14-001,FOIL_002,48.718779,15.101770,18.877213,0.818007,44718.594923,25.969577,23.487041,22.320765,22.297359,22.523753,26.043386,22.538184,22.468329,22.259755,3833.420734,False,0.046360,-0.071403,0.993119,-5.441186,10.442723,-17.621956,0.635654,30.809553,0,True,True,40.556707,-105.156512,6.483888,52.401410,2,FOILING,Pack 4 thermal anomaly
1.0.0,155600,2026-08-14-001,FOIL_002,48.785641,13.761551,17.201938,0.815594,45049.746621,25.905950,23.487336,22.345474,22.374234,22.451899,26.060511,22.441865,22.468053,22.259912,3841.860312,False,0.074427,0.029960,0.960435,-12.045530,-9.166571,17.325078,0.636037,30.828202,0,True,True,40.556710,-105.156506,6.536671,52.395982,2,FOILING,Pack 4 thermal anomaly
1.0.0,155700,2026-08-14-001,FOIL_002,48.825658,12.959068,16.198836,0.822766,43797.067192,25.868023,23.487614,22.235461,22.494133,22.534790,25.968306,22.295763,22.605232,22.260061,3851.921099,False,-0.010322,0.071449,1.010764,-15.325088,8.751681,-15.358724,0.636397,30.845778,0,True,True,40.556714,-105.156500,6.328326,52.390530,2,FOILING,Pack 4 thermal anomaly
1.0.0,155800,2026-08-14-001,FOIL_002,48.730920,14.840792,18.550990,0.805079,45039.446121,25.959298,23.487931,22.446496,22.474211,22.355394,25.901028,22.442210,22.410764,22.260230,3869.250161,False,0.074266,-0.027254,1.139781,-31.521756,-14.654326,0.983061,0.636809,30.865867,0,True,True,40.556717,-105.156494,6.486958,52.385054,2,FOILING,Pack 4 thermal anomaly
1.0.0,155900,2026-08-14-001,FOIL_002,48.747568,14.502007,18.127508,0.775844,43574.641722,25.943816,23.488242,22.422020,22.356245,22.499126,26.108803,22.539482,22.380019,22.260396,3878.595038,False,0.031088,-0.024697,1.019159,-5.690035,4.460443,-5.074595,0.637212,30.885504,0,True,True,40.556721,-105.156488,6.343200,52.379554,2,FOILING,Pack 4 thermal anomaly
1.0.0,156000,2026-08-14-001,FOIL_002,48.593368,17.581262,21.976578,0.817084,46805.287393,26.092162,23.488617,22.456591,22.547300,22.675732,26.136701,22.547355,22.440179,22.260596,3874.647530,False,-0.091520,0.028763,0.988299,0.283741,5.639877,7.230035,0.637700,30.909236,0,True,True,40.556725,-105.156481,6.746737,52.374030,2,FOILING,Pack 4 thermal anomaly
1.0.0,156100,2026-08-14-001,FOIL_002,48.691110,15.615302,19.519127,0.782413,43177.998980,25.999001,23.488951,22.308410,22.507025,22.253407,26.030988,22.493699,22.427353,22.260774,3864.185892,False,-0.009590,-0.008185,1.011901,1.525524,9.085822,-2.793810,0.638134,30.930356,0,True,True,40.556728,-105.156476,6.274475,52.368482,2,FOILING,Pack 4 thermal anomaly
1.0.0,156200,2026-08-14-001,FOIL_002,48.713598,15.158968,18.948710,0.798944,44643.512336,25.977944,23.489275,22.511005,22.412477,22.545489,26.160783,22.477207,22.538727,22.260947,3820.077629,False,-0.009805,-0.009071,1.076552,-16.299610,-4.117194,0.541495,0.638555,30.950868,0,True,True,40.556732,-105.156469,6.463619,52.362910,2,FOILING,Pack 4 thermal anomaly
1.0.0,156300,2026-08-14-001,FOIL_002,48.686931,15.685208,19.606510,0.796785,43697.688640,26.004011,23.489610,22.447902,22.453298,22.457206,25.999300,22.476590,22.407311,22.261125,3863.027917,False,-0.002163,-0.062975,1.028543,-11.214773,6.033857,2.193236,0.638991,30.972081,0,True,True,40.556735,-105.156464,6.338398,52.357314,2,FOILING,Pack 4 thermal anomaly
1.0.0,156400,2026-08-14-001,FOIL_002,48.680204,15.812785,19.765981,0.766794,42959.247867,26.010972,23.489948,22.442264,22.347157,22.501488,25.967797,22.496477,22.549078,22.261306,3872.127890,False,-0.003460,-0.031430,1.019345,-0.718140,-10.625133,0.517951,0.639430,30.993464,0,True,True,40.556739,-105.156458,6.257420,52.351694,2,FOILING,Pack 4 thermal anomaly
1.0.0,156500,2026-08-14-001,FOIL_002,48.806789,13.280361,16.600451,0.804561,44900.775902,25.890095,23.490233,22.453047,22.567783,22.399271,26.020009,22.493172,22.552780,22.261458,3864.085340,False,-0.003968,-0.006781,0.991273,3.483015,0.609731,4.201627,0.639799,31.011468,0,True,True,40.556742,-105.156452,6.479259,52.346050,2,FOILING,Pack 4 thermal anomaly
1.0.0,156600,2026-08-14-001,FOIL_002,48.750021,14.405382,18.006727,0.784645,41603.525141,25.944967,23.490541,22.428000,22.331528,22.335327,26.085098,22.516456,22.434075,22.261622,3861.193243,False,0.035481,-0.106230,0.971646,5.684415,0.629731,0.452320,0.640199,31.030976,0,True,True,40.556745,-105.156446,5.997015,52.340382,2,FOILING,Pack 4 thermal anomaly
